,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
62,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,2,0.30480766389913205,0.9785418739659107,"4,4,4,20"
63,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,3,0.28868053626593154,0.9785418739659107,"4,4,4,20"
64,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,4,0.3079209070903257,0.9785418739659107,"4,4,4,20"
65,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,5,0.2796712907131884,0.9785418739659107,"4,4,4,20"
66,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,6,0.2722433249953118,0.9785418739659107,"4,4,4,20"
67,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,7,0.2727117269429038,0.9785418739659107,"4,4,4,20"
68,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,8,0.26355035207875244,0.9785418739659107,"4,4,4,20"
69,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,9,0.2301985865939037,0.9785418739659107,"4,4,4,20"
70,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,10,0.2373846364298034,0.9785418739659107,"4,4,4,20"
71,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,11,0.24051793343938632,0.9785418739659107,"4,4,4,20"
72,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,12,0.28811354809494144,0.9785418739659107,"4,4,4,20"
73,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,13,0.25823673105260836,0.9785418739659107,"4,4,4,20"
74,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,14,0.2509943248934472,0.9785418739659107,"4,4,4,20"
75,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,15,0.2888970749525088,0.9785418739659107,"4,4,4,20"
76,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,16,0.2979895385009803,0.9785418739659107,"4,4,4,20"
77,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,17,0.30144755582455585,0.9785418739659107,"4,4,4,20"
78,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,18,0.350108365093868,0.9785418739659107,"4,4,4,20"
79,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,19,0.20829755840944286,0.9785418739659107,"4,4,4,20"
80,race,0.1489308287219102,Black,4236.0,1.5051335566442634,0,0.2915975919256261,0.9785418739659107,"4,4,4,20"
81,race,0.1489308287219102,Black,4236.0,1.5051335566442634,1,0.29627258110380916,0.9785418739659107,"4,4,4,20"
82,race,0.1489308287219102,Black,4236.0,1.5051335566442634,2,0.30480766389913205,0.9785418739659107,"4,4,4,20"
83,race,0.1489308287219102,Black,4236.0,1.5051335566442634,3,0.28868053626593154,0.9785418739659107,"4,4,4,20"
84,race,0.1489308287219102,Black,4236.0,1.5051335566442634,4,0.3079209070903257,0.9785418739659107,"4,4,4,20"
85,race,0.1489308287219102,Black,4236.0,1.5051335566442634,5,0.2796712907131884,0.9785418739659107,"4,4,4,20"
86,race,0.1489308287219102,Black,4236.0,1.5051335566442634,6,0.2722433249953118,0.9785418739659107,"4,4,4,20"
87,race,0.1489308287219102,Black,4236.0,1.5051335566442634,7,0.2727117269429038,0.9785418739659107,"4,4,4,20"
88,race,0.1489308287219102,Black,4236.0,1.5051335566442634,8,0.26355035207875244,0.9785418739659107,"4,4,4,20"
89,race,0.1489308287219102,Black,4236.0,1.5051335566442634,9,0.2301985865939037,0.9785418739659107,"4,4,4,20"
90,race,0.1489308287219102,Black,4236.0,1.5051335566442634,10,0.2373846364298034,0.9785418739659107,"4,4,4,20"
91,race,0.1489308287219102,Black,4236.0,1.5051335566442634,11,0.24051793343938632,0.9785418739659107,"4,4,4,20"
92,race,0.1489308287219102,Black,4236.0,1.5051335566442634,12,0.28811354809494144,0.9785418739659107,"4,4,4,20"
93,race,0.1489308287219102,Black,4236.0,1.5051335566442634,13,0.25823673105260836,0.9785418739659107,"4,4,4,20"
94,race,0.1489308287219102,Black,4236.0,1.5051335566442634,14,0.2509943248934472,0.9785418739659107,"4,4,4,20"
95,race,0.1489308287219102,Black,4236.0,1.5051335566442634,15,0.2888970749525088,0.9785418739659107,"4,4,4,20"
96,race,0.1489308287219102,Black,4236.0,1.5051335566442634,16,0.2979895385009803,0.9785418739659107,"4,4,4,20"
97,race,0.1489308287219102,Black,4236.0,1.5051335566442634,17,0.30144755582455585,0.9785418739659107,"4,4,4,20"
98,race,0.1489308287219102,Black,4236.0,1.5051335566442634,18,0.350108365093868,0.9785418739659107,"4,4,4,20"
99,race,0.1489308287219102,Black,4236.0,1.5051335566442634,19,0.20829755840944286,0.9785418739659107,"4,4,4,20"
100,race,0.1489308287219102,Other,353.0,2.209564755634122,0,0.2915975919256261,0.9785418739659107,"4,4,4,20"
101,race,0.1489308287219102,Other,353.0,2.209564755634122,1,0.29627258110380916,0.9785418739659107,"4,4,4,20"
102,race,0.1489308287219102,Other,353.0,2.209564755634122,2,0.30480766389913205,0.9785418739659107,"4,4,4,20"
103,race,0.1489308287219102,Other,353.0,2.209564755634122,3,0.28868053626593154,0.9785418739659107,"4,4,4,20"
104,race,0.1489308287219102,Other,353.0,2.209564755634122,4,0.3079209070903257,0.9785418739659107,"4,4,4,20"
105,race,0.1489308287219102,Other,353.0,2.209564755634122,5,0.2796712907131884,0.9785418739659107,"4,4,4,20"
106,race,0.1489308287219102,Other,353.0,2.209564755634122,6,0.2722433249953118,0.9785418739659107,"4,4,4,20"
107,race,0.1489308287219102,Other,353.0,2.209564755634122,7,0.2727117269429038,0.9785418739659107,"4,4,4,20"
108,race,0.1489308287219102,Other,353.0,2.209564755634122,8,0.26355035207875244,0.9785418739659107,"4,4,4,20"
109,race,0.1489308287219102,Other,353.0,2.209564755634122,9,0.2301985865939037,0.9785418739659107,"4,4,4,20"
110,race,0.1489308287219102,Other,353.0,2.209564755634122,10,0.2373846364298034,0.9785418739659107,"4,4,4,20"
111,race,0.1489308287219102,Other,353.0,2.209564755634122,11,0.24051793343938632,0.9785418739659107,"4,4,4,20"
112,race,0.1489308287219102,Other,353.0,2.209564755634122,12,0.28811354809494144,0.9785418739659107,"4,4,4,20"
113,race,0.1489308287219102,Other,353.0,2.209564755634122,13,0.25823673105260836,0.9785418739659107,"4,4,4,20"
114,race,0.1489308287219102,Other,353.0,2.209564755634122,14,0.2509943248934472,0.9785418739659107,"4,4,4,20"
115,race,0.1489308287219102,Other,353.0,2.209564755634122,15,0.2888970749525088,0.9785418739659107,"4,4,4,20"
116,race,0.1489308287219102,Other,353.0,2.209564755634122,16,0.2979895385009803,0.9785418739659107,"4,4,4,20"
117,race,0.1489308287219102,Other,353.0,2.209564755634122,17,0.30144755582455585,0.9785418739659107,"4,4,4,20"
118,race,0.1489308287219102,Other,353.0,2.209564755634122,18,0.350108365093868,0.9785418739659107,"4,4,4,20"
119,race,0.1489308287219102,Other,353.0,2.209564755634122,19,0.20829755840944286,0.9785418739659107,"4,4,4,20"
120,race,0.1489308287219102,White,39521.0,1.0098402108013533,0,0.2915975919256261,0.9785418739659107,"4,4,4,20"
121,race,0.1489308287219102,White,39521.0,1.0098402108013533,1,0.29627258110380916,0.9785418739659107,"4,4,4,20"
122,race,0.1489308287219102,White,39521.0,1.0098402108013533,2,0.30480766389913205,0.9785418739659107,"4,4,4,20"
123,race,0.1489308287219102,White,39521.0,1.0098402108013533,3,0.28868053626593154,0.9785418739659107,"4,4,4,20"
124,race,0.1489308287219102,White,39521.0,1.0098402108013533,4,0.3079209070903257,0.9785418739659107,"4,4,4,20"
125,race,0.1489308287219102,White,39521.0,1.0098402108013533,5,0.2796712907131884,0.9785418739659107,"4,4,4,20"
126,race,0.1489308287219102,White,39521.0,1.0098402108013533,6,0.2722433249953118,0.9785418739659107,"4,4,4,20"
127,race,0.1489308287219102,White,39521.0,1.0098402108013533,7,0.2727117269429038,0.9785418739659107,"4,4,4,20"
128,race,0.1489308287219102,White,39521.0,1.0098402108013533,8,0.26355035207875244,0.9785418739659107,"4,4,4,20"
129,race,0.1489308287219102,White,39521.0,1.0098402108013533,9,0.2301985865939037,0.9785418739659107,"4,4,4,20"
130,race,0.1489308287219102,White,39521.0,1.0098402108013533,10,0.2373846364298034,0.9785418739659107,"4,4,4,20"
131,race,0.1489308287219102,White,39521.0,1.0098402108013533,11,0.24051793343938632,0.9785418739659107,"4,4,4,20"
132,race,0.1489308287219102,White,39521.0,1.0098402108013533,12,0.28811354809494144,0.9785418739659107,"4,4,4,20"
133,race,0.1489308287219102,White,39521.0,1.0098402108013533,13,0.25823673105260836,0.9785418739659107,"4,4,4,20"
134,race,0.1489308287219102,White,39521.0,1.0098402108013533,14,0.2509943248934472,0.9785418739659107,"4,4,4,20"
135,race,0.1489308287219102,White,39521.0,1.0098402108013533,15,0.2888970749525088,0.9785418739659107,"4,4,4,20"
136,race,0.1489308287219102,White,39521.0,1.0098402108013533,16,0.2979895385009803,0.9785418739659107,"4,4,4,20"
137,race,0.1489308287219102,White,39521.0,1.0098402108013533,17,0.30144755582455585,0.9785418739659107,"4,4,4,20"
138,race,0.1489308287219102,White,39521.0,1.0098402108013533,18,0.350108365093868,0.9785418739659107,"4,4,4,20"
139,race,0.1489308287219102,White,39521.0,1.0098402108013533,19,0.20829755840944286,0.9785418739659107,"4,4,4,20"
140,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,0,0.6672213936626514,0.9785418739659107,"4,4,4,20"
141,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,1,0.6060915942538195,0.9785418739659107,"4,4,4,20"
142,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,2,0.4959523536877245,0.9785418739659107,"4,4,4,20"
143,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,3,0.44373374042940833,0.9785418739659107,"4,4,4,20"
144,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,4,0.4420573921941102,0.9785418739659107,"4,4,4,20"
145,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,5,0.3992598095403071,0.9785418739659107,"4,4,4,20"
146,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,6,0.39320991581280085,0.9785418739659107,"4,4,4,20"
147,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,7,0.42191363286865297,0.9785418739659107,"4,4,4,20"
148,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,8,0.4038074346682595,0.9785418739659107,"4,4,4,20"
149,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,9,0.4229696412341135,0.9785418739659107,"4,4,4,20"
150,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,10,0.4314815863515601,0.9785418739659107,"4,4,4,20"
151,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,11,0.4178105456370952,0.9785418739659107,"4,4,4,20"
152,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,12,0.4055698750908887,0.9785418739659107,"4,4,4,20"
153,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,13,0.442973677409901,0.9785418739659107,"4,4,4,20"
154,age_bins,0.360452275286266,1 to 20,3059.0,0.4992223425278519,14,0.46529187073112693,0.9785418739659107,"4,4,4,20"
